id,thesession.org_id,album_id,track_num,title,tune_num
156,1358,7,1,The Bird's Nest,3
157,294,7,1,The Man From Bundoran,4
158,-1,7,2,D�nal Agus M�rag,1
159,54,7,3,King Of The Pipers,1
160,-1,7,4,Seamus O'Shanahn's,1
161,2947,7,4,Walking In Liffey Street,2
162,-1,7,5,Mo Choill,1
163,104,7,6,The Snowy Path,1
164,27,7,7,Drowsy Maggie,1
165,86,7,7,Rakish Paddy,2
166,356,7,7,Harvest Storm,3
167,-1,7,8,'S� Do Mheomai �,1
168,1949,7,9,McFarley's,1
169,3080,7,9,Mill Na Maid�,2
170,1633,7,10,Rosses Highlands,1
171,-1,7,11,A Nobleman's Wedding,1
172,1749,7,12,Bog An Lochain,1
173,3265,7,12,Margaree,2
174,47,7,12,The Humours Of Westport,3
175,323,7,13,Dobbin's Flowery Vale,1
176,2088,8,1,Miss Langford's,1
177,47,8,1,The Milestone At The Garden,2
178,113,8,2,Toss The Feathers,1
179,2065,8,2,The Callan Lassies,2
180,142,8,3,Over The Lakes,1
181,537,8,4,The Rocks Of Bawn,1
182,438,8,5,The Doon,1
183,11674,8,5,Quinn's,2
184,1657,8,6,The Mullingar Lee,1
185,197,8,6,The Star Of Munster,2
186,336,8,7,The Piper's Despair,1
187,299,8,7,Kennedy's,2
188,1107,8,8,The Ace And Deuce Of Pipering,1
189,475,8,8,King Of The Fairies,2
190,3168,8,9,Old Dudeen,1
191,4305,8,9,On The Road To Lurgan,2
192,754,8,10,Bonnie Kate,1
193,105,8,10,The Swallow's Tail,2
194,695,8,10,Molly Brannigan,3
195,8267,8,11,The Thistle And Shamrock,1
196,884,8,12,The Mountain Lark,1
197,1010,8,12,The Wheels Of The World,2
198,533,8,13,Port Gael-linn,1
199,2261,8,14,The High Level,1
200,2261,8,15,The High Level,1
201,684,8,15,The Newcastle,2
202,922,8,16,The Banks,1
203,1311,8,17,Jackson's,1
204,582,8,18,Haste To The Wedding,1
205,842,8,18,Over The Hills,2
206,817,8,19,McDermott's,1
207,74,8,19,The Mason's Apron,2
208,1058,8,20,The Poppy Leaf,1
209,1777,8,20,The Showman's Fancy,2
210,75,8,21,Miss McLeod's,1
211,389,8,21,The Greenfields Of Rossbeigh,2
212,343,8,22,The Boys Of The Lough,1
213,322,8,22,Tom Clark's Fancy,2
214,544,8,23,Garrett Barry's,1
215,775,8,23,The Banks Of Lough Gowna,2
216,1116,8,24,The Lady Of The House,1
217,234,8,25,Farrell Gara,1
218,240,8,25,The Silver Spire,2
219,432,9,1,The Maids Of Mount Cisco,1
220,1428,9,1,The Humours Of Ballyconnell,2
221,1112,9,1,The Ivy Leaf,3
222,-1,9,2,Boys Of Bar Na Sraide (song),1
223,651,9,3,The Boys Of Bluehill,1
224,2224,9,3,The Stack Of Barley,2
225,-1,9,4,Rambling Irishman (song),1
226,113,9,5,Toss The Feathers,1
227,219,9,5,The Fermoy Lasses,2
228,222,9,5,The Man Of The House,3
229,-1,9,6,John O'Dreams,1
230,79,9,7,Paddy Ryan's Dream,1
231,463,9,7,Fahy's,2
232,517,9,7,The Pigeon On The Gate,3
233,241,9,8,The Old Grey Goose,1
234,1466,9,8,McFadden's Favourite,2
235,474,9,8,Come West Along The Road,3
236,-1,9,9,The Banks Of Sullane,1
237,382,9,10,The Battering Ram,1
238,43,9,10,The Geese In The Bog,2
239,81,9,10,The Pipe On The Hob,3
240,-1,9,11,The Rocks Of Bawn (song),1
241,237,9,12,The Blackhaired Lass,1
242,195,9,12,The Flogging,2
243,507,9,12,Lord McDonald's,3
244,591,9,12,The Pinch Of Snuff,4
245,-1,9,13,Once I Loved (song),1
246,-1,9,14,Kilfenora Jigs,1
247,-1,9,15,The Banks Of The Lee,1
248,98,9,16,The Sally Gardens,1
249,75,9,16,Miss McLeod's,2
250,482,9,16,The Foxhunter's,3
251,2,9,16,The Bucks Of Oranmore,4
252,-1,10,1,Suil Ghorm,1
253,-1,10,2,John Doherty's Reels,1
254,-1,10,3,Caide Sin Don T,1
255,-1,10,4,Germans,1
256,3296,10,5,Clan Ranald,1
257,1972,10,5,J.B.'s,2
258,5655,10,5,Paddy Mac's,3
259,-1,10,5,Kitty Sh,4
260,-1,10,6,"I Wish My Love Was A Red, Red Rose",1
261,2607,10,7,Australian Waters,1
262,-1,10,8,A Moment In Time,1
263,4754,10,9,Ciaran's Capers,1
264,-1,10,10,Cit,1
265,1041,10,11,Flood On The Holm,1
266,-1,10,12,Gleannt,1
267,-1,10,13,Time Has Passed,1
268,55,11,1,The Kesh,1
269,635,11,1,Give Us A Drink Of Water,2
270,390,11,1,The Famous Ballymote,3
271,10,11,2,The Butterfly,1
272,-1,11,3,Casadh An TS,1
273,33,11,4,Farewell To Erin,1
274,-1,11,5,The Heathery Hills Of Yarrow,1
275,-1,11,6,The Death Of Queen Jane,1
276,81,11,7,The Pipe On The Hob,1
277,829,11,7,The Hag At The Churn,2
278,1765,11,8,The Priest,1
279,365,11,8,Mary Willie's,2
280,1791,11,8,"This Is My Love, Do You Like Her?",3
281,-1,11,9,How Can I Live At The Top Of A Mountain?,1
282,664,11,10,Rosie Finn's Favourite,1
283,6298,11,10,Over The Water To Charlie,2
284,52,11,10,The Kid On The Mountain,3
285,41,11,11,The Green Groves Of Erin,1
286,442,11,11,The Flowers Of Red Hill,2
287,101,12,1,Smash The Windows,1
288,55,12,1,The Kesh,2
289,109,12,1,The Tenpenny Bit,3
290,872,12,2,Fisher's,1
291,83,12,2,The Rights Of Man,2
292,3052,12,3,La Bastringue,1
293,116,12,4,The Wind That Shakes The Barley,1
294,449,12,4,Sheebeg Sheemore,2
295,3333,12,5,Hunt The Squirrel,1
296,249,12,5,The Road To Lisdoonvarna,2
297,582,12,5,Haste To The Wedding,3
298,-1,12,6,John Cherokee,1
299,1534,12,7,Dark Girl Dressed In Blue,1
300,5353,12,7,Over The Waterfall,2
301,2549,12,7,Flowers Of Edinburgh,3
302,-1,12,8,O! Say Bonnie Lass,1
303,-1,12,8,Glen Affric (Paul Brockman),2
304,-1,12,9,Praise The Lord Who Reigns Above,1
305,1609,12,10,Planxty George Brabazon,1
306,6315,12,10,"Sir John Fenwick, The Flower Among Them All",2
307,1356,12,11,Soldier's Joy,1
308,2317,12,11,Liberty,2
309,5806,12,12,Jefferson And Liberty (The Gobby-O),1
310,6850,12,13,British Grenadiers,1
311,4625,12,13,La Belle Catherine,2
312,3562,12,13,Come Dance And Sing,3
313,-1,13,1,Pastures Of Plenty,1
314,11205,13,2,The Stride,1
315,3617,13,2,Tom Doherty's,2
316,196,13,2,The Contradiction,3
317,-1,13,2,Viva Galica,4
318,2957,13,3,The Carillions,1
319,2219,13,3,Waking Up In A Wonderful Wark,2
320,7080,13,3,Chris Droney's,3
321,-1,13,3,Aodhan's,4
322,-1,13,4,The Grey Selchie,1
323,-1,13,5,Song Of Choice,1
324,4194,13,6,La Bruxa (air),1
325,775,13,7,The Banks Of Lough Gowna,1
326,782,13,7,The Gaelic Club,2
327,2548,13,7,Vega Mandolin,3
328,-1,13,8,A Chomaraigh Aoibhinn O,1
329,-1,13,9,Sweet Comeraghs,1
330,3868,13,10,Sproggies,1
331,-1,13,10,Up All Night,2
332,-1,13,10,Weaving Dreams,3
333,229,13,11,O'Dowd's,1
334,1270,13,11,The Beauty Spot,2
335,3968,13,11,Jessie Over The Bridge,3
336,2850,13,11,Hughie's Cap,4
337,-1,13,12,Sraid An Chloig,1
338,116,14,1,The Wind That Shakes The Barley,1
339,133,14,2,The Big Reel Of Ballynacally,1
340,2731,14,2,The High Hill,2
341,249,14,2,Flash Away The Pressing Gang,3
342,-1,14,3,Aililiu Na Gamhna,1
343,2860,14,4,Tom Busby's,1
344,2845,14,4,James O'Byrne's,2
345,1718,14,4,The Four Posts Of The Bed,3
346,578,14,5,Paddy Taylors,1
347,1581,14,5,McFadden's Handsome Daughter,2
348,3675,14,5,The Narrowback,3
349,646,14,5,Frank's,4
350,2522,14,5,Esther's,5
351,-1,14,6,The Unquiet Grave,1
352,-1,14,7,The Maid On The Shore,1
353,1589,14,8,Song Of The Kelpie,1
354,2877,14,9,Mom's,1
355,6737,14,9,Bill Nicholson's 67th,2
356,789,14,10,The Primrose Lass,1
357,1622,14,10,Molly From Longford,2
358,1776,14,10,The Four Kisses,3
359,-1,14,11,Vanished Like The Snow,1
360,163,14,12,The Kilnamona,1
361,5999,14,12,Give The Girl Her Fourpence,2
362,2912,14,12,My Maryanne,3
363,-1,14,13,Adieu Lovely Nancy,1
364,638,15,1,Lord Mayo,1
365,2081,15,1,Gavotte,2
366,432,15,1,The Maids Of Mt. Cisco,3
367,-1,15,2,An Erc'h War An Enezeg (Snow On The Island),1
368,727,15,2,Brenda Stubbert's,2
369,732,15,2,Thunderhead,3
370,728,15,3,The Noonday Feast,1
371,328,15,3,The Waterbed,2
372,730,15,3,Sully's No. 6,3
373,223,15,4,The Last Pint,1
374,290,15,5,Hogties,1
375,409,15,5,Promenade,2
376,-1,15,5,Gan Ainm,3
377,731,15,6,Fleur De Mandragore,1
378,726,15,6,The Ashplant,2
379,729,15,6,Siobhan O'Donnell's,3
380,445,15,7,Frailock,1
381,1209,15,8,Colonel Frazer,1
382,444,15,9,Terry 'Cuz' Teehan's,1
383,179,15,9,Alice's,2
384,1089,15,10,Jizaique,1
385,1536,15,10,Baby Rory's,2
386,1975,15,10,Dub,3
387,139,15,11,The Kerfuntan,1
388,725,15,11,Eddie Kelly's,2
389,635,15,11,Give Us A Drink Of Water,3
390,1062,16,1,Martin Rochford's,1
391,1015,16,1,The Green Gowned Lass,2
392,1811,16,2,Port Na BPucai,1
393,163,16,2,Kilnamona,2
394,261,16,2,Ship In Full Sail,3
395,1367,16,2,Jet The Rigger,4
396,720,16,2,The Old Blackthorn,5
397,1293,16,2,Exile Of Erin,6
398,415,16,2,The Humours Of Tulla,7
399,5792,16,2,Fitzgerald's,8
400,86,16,2,Rakish Paddy,9
401,1566,16,2,Finbarr Dwyer's Reel No 1,10
402,487,16,2,P Joe's Pecurious Pachelbel Special,11
403,771,16,3,Carraroe,1
404,108,16,3,Out On The Ocean,2
405,1934,16,4,Mary McMahon Of Ballinahinch,1
406,964,16,4,Miss Lyon's,2
407,761,16,5,Dowd's No 9,1
408,474,16,5,Come West Along The Road,2
409,-1,17,1,Felix Carney's,1
410,9,17,1,Banish Misfortune,2
411,312,17,2,The Good Natured Man,1
412,-1,17,2,The Woods Of Kilkenney,2
413,-1,17,3,Dona Nobis Pacem,1
414,182,17,4,The Silver Spear,1
415,141,17,4,Glen Allen,2
416,4537,17,4,The Bay Of Fundy,3
417,-1,17,5,The Eel Pot,1
418,-1,17,5,Ike Bradley's Drum,2
419,-1,17,6,Here's To The Maiden Of Bashful Fifteen,1
420,-1,17,7,Humours Of Rosegreen,1
421,-1,17,7,RAMAH's,2
422,1857,17,8,Seven Stars,1
423,-1,17,8,Horse Of Grey,2
424,-1,17,8,Tim Britton's,3
425,-1,17,9,Dark Is The Color Of My True Love's Hair,1
426,4093,17,10,Vinton's H.P.,1
427,573,17,10,The Cuckoo's Nest,2
428,-1,17,11,Blame P.J.,1
429,-1,17,12,14th Street,1
430,1376,17,13,If There Were No Women In The World,1
431,338,17,14,Paddy On The Handcar,1
432,-1,17,14,The Black Pearl,2
433,-1,17,14,Soldiers Of France,3
434,-1,17,15,The Last Farewell,1
435,495,17,16,The Camel's Hump,1
436,-1,17,16,Purgatory Chasm,2
437,106,18,1,The Swallowtail,1
438,-1,18,1,Fifty Cents,2
439,467,18,2,The Leitrim Fancy,1
440,1980,18,2,Dunphy's,2
441,2435,18,2,The Kildare Fancy,3
442,9485,18,3,Roslin Castle,1
443,-1,18,4,Crown Point,1
444,-1,18,4,Drums & Guns,2
445,-1,18,4,Bouchards,3
446,-1,18,5,Joaozinho Monta A Llama,1
447,-1,18,5,Empty Pockets,2
448,-1,18,6,Midnight Air,1
449,-1,18,7,The Basel,1
450,-1,18,7,Fisherman's Frolic,2
451,702,18,8,Catholic Boys,1
452,-1,18,8,The Cuba March,2
453,-1,18,8,The Nameless Scott,3
454,7423,18,9,Lovely Nancy,1
455,1027,18,9,The Wild Irishman,2
456,-1,18,10,Turnpike Bend,1
457,718,18,10,George White's Favorite,2
458,263,18,10,Bobby Casey's,3
459,248,18,10,Tam Lin,4
460,29,19,1,The Dusty Windowsill,1
461,379,19,1,The Return Home,2
462,-1,19,2,Dream Quickstep,1
463,4911,19,2,Tommy Maguire's,2
464,-1,19,3,Binningen,1
465,168,19,3,Nova Scotia,2
466,2881,19,4,Devanny's Goat,1
467,908,19,4,The Sunset,2
468,-1,19,4,March 9th,3
469,1815,19,5,The Coolin,1
470,-1,19,6,Dr. Glaiblaser,1
471,-1,19,6,The Other One,2
472,-1,19,6,Bad Dog,3
473,962,19,7,Atlantic Wave,1
474,457,19,7,Rathcrogan,2
475,-1,19,8,Killakrankie,1
476,-1,19,8,Sergant O'Leary,2
477,-1,19,8,Danny's,3
478,-1,19,9,Two C's,1
479,565,19,10,Tom Ward's Downfall,1
480,-1,19,10,Arthur Dwyer's,2
481,452,19,10,Fred Finn's,3
482,-1,19,11,Farewell New England Shores,1
483,-1,19,11,As The Sun Was Setting,2
484,1823,19,12,The Cat In The Hopper,1
485,-1,19,12,Mattabasset,2
486,228,19,12,The Humours Of Ennistymon,3
487,9761,20,1,The Immigrant,1
488,-1,20,2,Down By The Salley Gardens,1
489,636,20,3,The Otter's Nest,1
490,1131,20,3,Richie Dwyer's,2
491,605,20,4,The Level Plain,1
492,640,20,5,Loftus Jones,1
493,598,20,6,Women Of Ireland,1
494,2259,20,7,The Legacy,1
495,151,20,7,The Tar Road To Sligo,2
496,4184,20,8,The Black Rose (Roisin Dubh),1
497,-1,20,9,The Mountain Of Women,1
498,600,20,10,Flight Of The Wild Geese,1
499,601,20,11,The South Wind,1
500,638,20,12,Lord Mayo,1
501,2531,21,1,Waves Of Rush,1
502,9568,21,1,The Duke Of Fifes Welcome To Deeside,2
503,1413,21,1,Touching Cloth,3
504,9998,21,2,Braes Of Castle Grant,1
505,-1,21,2,J.S. Skinner (strathspey),2
506,-1,21,2,J.S.Skinner (reel),3
507,-1,21,2,Loch Glassie,4
508,-1,21,2,UP Downy,5
509,6681,21,3,Helen Of Kirkconnel,1
510,3636,21,4,The Blacksmith's,1
511,-1,21,4,Hamish Moores',2
512,-1,21,4,Jack's Christening,3
513,-1,21,4,Traditional Irish,4
514,-1,21,5,The Quiet Place (An T-Aite Samach),1
515,-1,21,6,Frank Mor's,1
516,5286,21,6,Nelly Mahony's,2
517,11169,21,6,Matt Daly's,3
518,-1,21,6,Poirt An Deorai,4
519,-1,21,6,Super Scot,5
520,-1,21,7,The Bay Of Biscay,1
521,9039,21,8,Ca' The Ewes,1
522,6618,21,8,The Slovenian Chicken,2
523,6535,21,8,Iain Macpherson's,3
524,-1,21,8,Machrivanish,4
525,-1,21,9,The Newry Highwayman,1
526,-1,21,10,Norman Holmes',1
527,9952,21,10,The Best Day Of My Life,2
528,-1,21,10,Sound Of Seil,3
529,263,21,10,Bobby Casey's,4
530,1554,22,1,The Yellow Tinker,1
531,59,22,1,Lady Montgomery,2
532,1230,22,1,The Merry Harriers,3
533,971,22,2,Con Cassidy's,1
534,28,22,2,The Dusty Millar,2
535,-1,22,3,The Flower Of Magherally,1
536,727,22,4,Brenda Stubbert's,1
537,999,22,4,Breen's,2
538,1386,22,4,The Red Box,3
539,-1,22,5,Inis Dhun Ranha,1
540,2918,22,6,Jimmy Lyon's,1
541,6588,22,6,The Teelin,2
542,184,22,6,The Red Crow,3
543,6224,22,6,The Broken Bridge,4
544,-1,22,7,Moll Dubh A' Ghleanna,1
545,518,22,8,The Wedding,1
546,810,22,8,Hiudai Gallagher's March,2
547,266,22,8,James Byrne's,3
548,2291,22,8,Mickey Docherty's,4
549,2637,22,8,Welcome Home Grainne,5
550,-1,22,9,Mallai Chroch Shli,1
551,1085,22,10,Tommy Bhetty's,1
552,5902,22,11,The Emyvale,1
553,-1,22,11,Ril Gan Ainm,2
554,623,22,11,The Three Merry Sisters Of Fate,3
555,-1,23,1,Gan Ainm,1
556,577,23,1,"Ah, Surely",2
557,1591,23,1,The Union,3
558,2411,23,2,Miss Johnson's,1
559,2509,23,2,Micho Russell's,2
560,816,23,3,Tom Billy's,1
561,61,23,3,The Langstern Pony,2
562,2249,23,4,Sean Reid's,1
563,363,23,4,The Drunken Landlady,2
564,-1,23,5,Liam O Raghallaigh,1
565,1250,23,6,Mrs Crehan's,1
566,364,23,6,Gerry Commane's,2
567,1807,23,6,The Rainy Day,3
568,4216,23,7,John Joe's,1
569,2599,23,7,Sean Tiobrad Arann,2
570,1010,23,7,The Wheels Of The World,3
571,1365,23,8,The Blackberry Blossom,1
572,65,23,8,Maud Miller,2
573,2666,23,8,I Wish I Never Saw You,3
574,2659,23,8,Up To Your Knees In Sand,4
575,841,23,9,The Garden Of Butterflies,1
576,624,23,9,Miss Galvin,2
577,938,23,10,The Lady On The Island,1
578,1474,23,10,The Concert,2
579,1573,23,10,The Hut In The Bog,3
580,-1,23,11,Mo Mhuirnin Ban,1
581,176,23,12,Mick Hand's,1
582,1339,23,12,The Reel Of Mullinavat,2
583,67,23,13,The Monaghan,1
584,2009,23,13,Nora Criona,2
585,1647,23,14,Kitty Gone A Milking,1
586,63,23,14,Last Night's Fun,2
587,116,23,14,The Wind That Shakes The Barley,3
588,68,24,1,The Mountain Road,1
589,208,24,1,The Congress,2
590,652,24,2,The Plains Of Boyle,1
591,478,24,2,Cronin's,2
592,21,24,3,Castle Kelly,1
593,344,24,4,The Bunch Of Keys,1
594,111,24,5,Tripping Up The Stairs,1
595,992,24,5,Fraher's,2
596,370,24,6,Jenny's Welcome Home To Charlie,1
597,142,24,7,The Boyne Hunt,1
598,113,24,7,Toss The Feathers,2
599,384,24,8,The Dublin,1
600,321,24,8,The Woman Of The House,2
601,1761,24,9,The Sporting Pitchfork,1
602,89,24,9,The Rambling Pitchfork,2
603,63,24,10,Last Night's Fun,1
604,99,24,10,The Salamanca,2
605,76,24,11,My Darling Asleep,1
606,544,24,11,Garrett Barry's,2
607,4184,24,12,Rosin Dubh,1
608,1499,24,13,The Old Bush,1
609,2,24,13,The Bucks Of Oranmore,2
610,2994,25,1,Boys Of The Puddle,1
611,4860,25,1,The Scullion's Wife,2
612,2544,25,2,Ann Maguire's Silver Wedding,1
613,5304,25,2,The 30 Year,2
614,-1,25,3,The Guid Man,1
615,650,25,3,Xesus And Felicia,2
616,4301,25,4,Wee Michael's March,1
617,4138,25,4,Joe's Tuxedo,2
618,6153,25,4,Pacific Avenue,3
619,3940,25,5,The Shetland Molecule,1
620,4845,25,5,For All The Cows,2
621,12134,25,6,Blue Bonnets Over The Border,1
622,1108,25,6,Khazi,2
623,-1,25,7,Al's Big Day,1
624,491,25,8,Sailing Through The Narrows,1
625,-1,25,8,Kev's Trip To Brittany,2
626,-1,25,8,Pur The Orangutan,3
627,-1,25,9,Night Visiting Song - With Kate Rusby,1
628,456,25,10,Emma And Jamie's Wedding,1
629,-1,25,11,Carrickmacross,1
630,-1,25,11,Yella Hoose,2
631,-1,25,11,Trip To The Phone,3
632,1428,26,1,The Humours Of Ballyconnell,1
633,363,26,1,The Drunken Landlady,2
634,93,26,1,Ryan's,3
635,43,26,2,The Geese In The Bog,1
636,1,26,3,Joe Cooley's,1
637,471,26,3,Miss Monaghan,2
638,-1,26,4,The Slylark,1
639,511,26,4,The Foxhunter,2
640,181,26,5,Reevey's,1
641,36,26,5,The Golden Keyboard,2
642,5522,26,6,Killoran's,1
643,68,26,6,The Mountain Road,2
644,1631,26,7,Anderson's,1
645,222,26,7,Carthy's,2
646,1459,26,7,Sweeney's Dream,3
647,2327,26,8,Johnny Cope,1
648,548,26,9,The Scotsman Over The Border,1
649,816,26,9,Tom Billy's,2
650,517,26,10,The Pigeon On The Gate,1
651,310,26,11,Daniel O'Connell - The Home Ruler,1
652,869,26,11,Kitty's Wedding,2
653,59,26,12,Lady Ann Montgomery,1
654,1,26,12,Cooley's,2
655,-1,27,1,None But A Harper,1
656,-1,27,2,Satisfied,1
657,-1,27,3,Lady Faery,1
658,9740,27,4,Gypsy Rover,1
659,-1,27,5,Swift Dining,1
660,-1,27,6,A Begging I Will Go,1
661,-1,27,7,Do Virgins Taste Better,1
662,-1,27,8,Irish Ballad,1
663,-1,27,9,Bella's Highland,1
664,-1,27,10,O'er The Way,1
665,-1,27,11,Liquid Sunshine,1
666,-1,27,12,The Dragon's Retort,1
667,-1,27,13,Happily Ever After,1
668,-1,27,14,A Prudent Thief,1
669,-1,27,15,If I Had A Million Ducats,1
670,-1,27,16,Pachelbel Canon In F - Variations,1
671,7482,28,1,Hole In The Wall,1
672,1990,28,2,Some Say The Devil's Dead,1
673,-1,28,3,Parade Of The Victorious Knights,1
674,-1,28,4,Shepherd's Serenade,1
675,-1,28,5,O'er The Way,1
676,3326,28,6,Maids In The Meadow,1
677,788,28,7,Carolan's Concerto,1
678,-1,28,8,Valeria,1
679,-1,28,9,Brobdingnagian Love Song,1
680,-1,28,10,Featherlight,1
681,49,28,11,The Harvest Home,1
682,-1,28,12,Lady Faery,1
683,1598,28,13,Greensleeves,1
684,-1,28,14,Morning Song,1
685,2575,28,15,Eleanor Plunkett,1
686,-1,28,16,Tolkien (The Hobbit & Lord Of The Rings),1
687,8921,29,1,Reavy's,1
688,370,29,1,Jenny's Welcome To Charlie,2
689,594,29,2,The Jug Of Punch,1
690,725,29,2,Eddie Kelly's,2
691,273,29,3,Sean Ryan's,1
692,791,29,3,Father Kelly's,2
693,69,29,4,The Morning Dew,1
694,321,29,4,The Woman Of The House,2
695,2001,29,5,New Century,1
696,273,29,5,Sean Ryan's,2
697,963,29,6,Private Ass And Cart,1
698,1311,29,6,Jackson's,2
699,229,29,7,Dowd's,1
700,197,29,7,The Star Of Munster,2
701,216,29,8,The Monsignor's Blessing,1
702,516,29,8,The Limerick Lasses,2
703,210,29,9,The Humours Of Ballyloughlin,1
704,79,29,10,Paddy Ryan's Dream,1
705,1706,29,10,Coleman's Cross,2
706,2651,29,11,Rosemary Lane,1
707,217,29,11,The Orphan,2
708,1651,29,12,Sergeant Early's Dream,1
709,463,29,12,Fahy's,2
710,586,29,13,Connelly's,1
711,225,29,13,The Mullingar Races,2
712,75,30,1,Miss McLeod's,1
713,1769,30,1,Wissahickon Drive,2
714,219,30,1,The Fermoy Lassies,3
715,2793,30,1,Morse Avenue,4
716,1004,30,2,The Tempest,1
717,101,30,2,Smash The Windows,2
718,406,30,2,Lad O'Beirne's,3
719,201,30,3,Johnny Doherty's,1
720,93,30,3,The Cock And The Hen,2
721,46,30,3,The Humours Of Whiskey,3
722,-1,30,4,Ta Na Paiper Dha Saighneail (The Papers Are Being Signed),1
723,4014,30,5,Jig Away The Donkey,1
724,682,30,5,Josie McDermott's,2
725,4226,30,6,Dear Lisa,1
726,466,30,6,The Maid Of Ardagh,2
727,217,30,7,The Orphan,1
728,192,30,7,Paul Montague's,2
729,724,30,8,The Galtee Rangers,1
730,-1,30,8,Gan Ainm,2
731,590,30,9,Cherish The Ladies,1
732,58,30,10,The Lads Of Laois,1
733,493,30,10,The First Month Of Summer,2
734,-1,30,11,Sagart Na Cuile Baine,1
735,1871,30,12,The Burren,1
736,536,30,12,Kitty Town,2
737,615,30,13,The Shaskeen,1
738,-1,30,13,Gan Ainm,2
739,113,30,14,Toss The Feathers,1
740,-1,30,14,The Pride Of Rockchapel,2
741,5593,31,1,Lord MacDonald,1
742,590,31,2,Cherish The Ladies,1
743,343,31,3,The Boys Of The Lough,1
744,1500,31,4,The Liverpool,1
745,13,31,4,O'Neill's,2
746,615,31,5,The Shaskeen,1
747,1311,31,6,Jackson's,1
748,234,31,7,Farrell O'Gara,1
749,513,31,7,Good Morning To Your Nightcap,2
750,246,31,8,James Gannon's,1
751,227,31,9,The Crooked Road To Dublin,1
752,1774,31,10,Lord Gordon's,1
753,448,31,11,The Frost Is All Over,1
754,800,31,12,Reidy Johnson's,1
755,1605,31,13,The Job Of Journeywork,1
756,86,31,14,Rakish Paddy,1
757,308,31,15,Tobin's Fancy,1
758,759,31,16,Crowley's,1
759,528,31,17,Casey's,1
760,345,31,18,The Kerryman's Daughter,1
761,629,31,18,The Bird In The Tree,2
762,537,31,19,Up Sligo,1
763,1552,31,20,Lucy Campbell,1
764,817,31,21,McDermott's,1
765,129,31,22,Dr. Gilbert's,1
766,322,31,22,The Queen Of The May,2
767,228,31,23,The Humours Of Ennistymon,1
768,105,31,24,The Swallow's Tail,1
769,241,32,1,The Old Grey Goose,1
770,-1,32,2,Murry's Fancy,1
771,511,32,3,The Foxhunter,1
772,-1,32,4,"The Duke Of Leinster, And His Wife",1
773,498,32,5,Larry O'Gaff,1
774,-1,32,6,The Real Blackthorn Stick,1
775,149,32,7,Murphy's,1
776,2699,32,8,Jackson's Morning Brush,1
777,89,32,9,The Rambling Pitchfork,1
778,560,32,10,The Tarbolton,1
779,563,32,10,The Longford Collector,2
780,570,32,10,The Sailor's Bonnet,3
781,765,32,11,The Sailor On The Rock,1
782,67,32,12,The Monaghan,1
783,517,32,13,The Pigeon On The Gate,1
784,299,32,14,Apples In Winter,1
785,754,32,15,Bonnie Kate,1
786,34,32,16,The Frieze Britches,1
787,1249,32,17,The Stage,1
788,3548,32,17,The Western,2
789,79,32,18,Paddy Ryan's Dream,1
790,161,32,19,Tell Her I Am,1
791,588,32,20,The Kerry,1
792,142,32,20,The Boyne Hunt,2
793,7404,32,21,Tommy Hill's Favourite,1
794,2709,32,22,Killarney Wonder,1
795,4403,32,23,Farewell To Ireland,1
796,1603,32,24,Mrs. Kenny's,1
797,4635,33,1,Wing Commander Donald MacKensie's,1
798,439,33,1,Andy Renwick's Ferret,2
799,2707,33,1,Ciaran Tourish's,3
800,4304,33,2,Tyrrell's Pass,1
801,324,33,2,Stan Chapman's,2
802,3842,33,2,The Lisnagun,3
803,-1,33,3,All The Ways You Wander,1
804,-1,33,4,Na Deora M,1
805,49,33,5,The Harvest Home,1
806,-1,33,6,Rinn Na Mara,1
807,40,33,7,The Guns Of The Magnificent Seven,1
808,11,33,7,The Boys Of Malin,2
809,42,33,7,The Gravel Walk,3
810,2793,33,8,Morse Avenue,1
811,1086,33,8,Hughie Shortie's,2
812,2014,33,9,Troy's Wedding,1
813,10086,33,9,Peter Ostroushko's,2
814,-1,33,10,I Won't Be Afraid Any More,1
815,-1,33,11,Fr. Francis Cameron,1
816,5398,33,11,Carnie's Canter,2
817,8125,33,11,The Saratoga,3
818,-1,33,12,The Parker Twins,1
819,-1,33,12,Denis Langtot's,2
820,-1,33,13,Tiocfaidh An Samhradh,1
821,3841,33,14,The Corsair,1
822,3839,33,14,The Tartar Frigate,2
823,343,34,1,The Boys Of The Lough,1
824,560,34,1,The Tarbolton,2
825,65,34,2,Maud Millar,1
826,636,34,2,Pol An Madra Uisce,2
827,3607,34,3,The Lament For Staker Wallace,1
828,1015,34,3,The Green Gowned Lass,2
829,37,34,4,The Gold Ring,1
830,1087,34,5,Patsy Tuohey's,1
831,64,34,5,The Maid Behind The Bar,2
832,476,34,6,Whillie Coleman's,1
833,398,34,6,Pull The Knife And Stick It Again,2
834,682,34,7,Josie McDemott's,1
835,3948,34,7,Martin Aisboro's,2
836,214,34,8,McDonagh's,1
837,113,34,8,Toss The Feathers,2
838,769,34,9,The New Policeman,1
839,462,34,9,The Dunmore Lasses,2
840,210,34,10,The Humours Of Ballyloughlin,1
841,827,34,11,The Templehouse,1
842,3111,34,12,Travers' Reels,1
843,3977,34,13,The Groves,1
844,5104,34,14,The Humours Of Drinagh,1
845,256,34,14,The Mist On The Mountain,2
846,2,34,15,The Bucks Of Oranmore,1
